system:index,has_data,has_time,mean_LST,timestamp,.geo
2016_06_17,34.45102352593845,1.4661216E12,34.45102352593845,1.4661216E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_06_19,32.882886801761025,1.4662944E12,32.882886801761025,1.4662944E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_06_20,31.191786743515895,1.4663808E12,31.191786743515895,1.4663808E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_06_21,30.14571484359748,1.4664672E12,30.14571484359748,1.4664672E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_06_24,34.776187501582214,1.4667264E12,34.776187501582214,1.4667264E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_06_26,31.009362713364116,1.4668992E12,31.009362713364116,1.4668992E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_06_29,33.10697504895795,1.4671584E12,33.10697504895795,1.4671584E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_06_30,31.04508113349993,1.4672448E12,31.04508113349993,1.4672448E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_07_03,33.884414744418144,1.467504E12,33.884414744418144,1.467504E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_07_05,34.38544837432911,1.4676768E12,34.38544837432911,1.4676768E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_07_06,31.87800000000005,1.4677632E12,31.87800000000005,1.4677632E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_07_07,32.19486765279281,1.4678496E12,32.19486765279281,1.4678496E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_07_08,37.32984313452969,1.467936E12,37.32984313452969,1.467936E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_07_09,30.699702567338452,1.4680224E12,30.699702567338452,1.4680224E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_07_10,35.18054770245472,1.4681088E12,35.18054770245472,1.4681088E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_07_12,31.663969450505867,1.4682816E12,31.663969450505867,1.4682816E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_07_14,34.25511620344685,1.4684544E12,34.25511620344685,1.4684544E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_07_15,35.8096375605303,1.4685408E12,35.8096375605303,1.4685408E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_07_16,32.41996857004776,1.4686272E12,32.41996857004776,1.4686272E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_07_17,36.10483790673365,1.4687136E12,36.10483790673365,1.4687136E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_07_18,30.711857591494095,1.4688E12,30.711857591494095,1.4688E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_07_19,36.28443622585899,1.4688864E12,36.28443622585899,1.4688864E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_07_21,34.50606850781962,1.4690592E12,34.50606850781962,1.4690592E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_07_22,31.04179135763782,1.4691456E12,31.04179135763782,1.4691456E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_07_23,30.965389855687622,1.469232E12,30.965389855687622,1.469232E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_07_24,35.28053809188275,1.4693184E12,35.28053809188275,1.4693184E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_07_25,29.214720963074917,1.4694048E12,29.214720963074917,1.4694048E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_07_26,36.06111053550957,1.4694912E12,36.06111053550957,1.4694912E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_07_28,36.43058625177095,1.469664E12,36.43058625177095,1.469664E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_07_29,32.47256133842882,1.4697504E12,32.47256133842882,1.4697504E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_07_30,33.95444061098392,1.4698368E12,33.95444061098392,1.4698368E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_08_02,30.953077255693312,1.470096E12,30.953077255693312,1.470096E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_08_03,30.55000000000003,1.4701824E12,30.55000000000003,1.4701824E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_08_05,32.42973684210529,1.4703552E12,32.42973684210529,1.4703552E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_08_06,36.81563907043154,1.4704416E12,36.81563907043154,1.4704416E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_08_07,36.89498810715884,1.470528E12,36.89498810715884,1.470528E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_08_08,35.0647092176627,1.4706144E12,35.0647092176627,1.4706144E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_08_09,35.5669010658017,1.4707008E12,35.5669010658017,1.4707008E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_08_11,38.98252170934531,1.4708736E12,38.98252170934531,1.4708736E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_08_13,37.79496447941581,1.4710464E12,37.79496447941581,1.4710464E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_08_14,36.994998341635686,1.4711328E12,36.994998341635686,1.4711328E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_08_15,34.950177384997744,1.4712192E12,34.950177384997744,1.4712192E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_08_16,37.77346298057032,1.4713056E12,37.77346298057032,1.4713056E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_08_17,32.83367911077696,1.471392E12,32.83367911077696,1.471392E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_08_18,39.23815795209382,1.4714784E12,39.23815795209382,1.4714784E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_08_19,31.996350491613672,1.4715648E12,31.996350491613672,1.4715648E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_08_20,39.6308966830451,1.4716512E12,39.6308966830451,1.4716512E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_08_21,33.60914777197627,1.4717376E12,33.60914777197627,1.4717376E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_08_22,38.1956553066079,1.471824E12,38.1956553066079,1.471824E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_08_23,37.85054526272042,1.4719104E12,37.85054526272042,1.4719104E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_08_24,33.559657601977776,1.4719968E12,33.559657601977776,1.4719968E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_08_25,38.905160861338686,1.4720832E12,38.905160861338686,1.4720832E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_08_26,31.607946428571452,1.4721696E12,31.607946428571452,1.4721696E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_08_27,34.67603159851302,1.472256E12,34.67603159851302,1.472256E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_08_29,37.537994691169,1.4724288E12,37.537994691169,1.4724288E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_08_30,39.32203018538935,1.4725152E12,39.32203018538935,1.4725152E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_09_01,35.68359472447908,1.472688E12,35.68359472447908,1.472688E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_09_03,36.64000000000003,1.4728608E12,36.64000000000003,1.4728608E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_09_06,37.83297530917967,1.47312E12,37.83297530917967,1.47312E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_09_07,39.810522779608114,1.4732064E12,39.810522779608114,1.4732064E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_09_08,39.931609908489875,1.4732928E12,39.931609908489875,1.4732928E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_09_09,38.47176746889384,1.4733792E12,38.47176746889384,1.4733792E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_09_10,41.87267383209038,1.4734656E12,41.87267383209038,1.4734656E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_09_12,39.781323709875394,1.4736384E12,39.781323709875394,1.4736384E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_09_14,37.721958795757,1.4738112E12,37.721958795757,1.4738112E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_09_15,38.98429522675369,1.4738976E12,38.98429522675369,1.4738976E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_09_16,38.74288231612094,1.473984E12,38.74288231612094,1.473984E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_09_17,37.76284953926238,1.4740704E12,37.76284953926238,1.4740704E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_09_18,37.40171285342909,1.4741568E12,37.40171285342909,1.4741568E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_09_19,42.713453255164296,1.4742432E12,42.713453255164296,1.4742432E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_09_21,44.0033401517358,1.474416E12,44.0033401517358,1.474416E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_09_22,38.18135892279447,1.4745024E12,38.18135892279447,1.4745024E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_09_24,40.571390793339894,1.4746752E12,40.571390793339894,1.4746752E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_09_25,39.42185127157068,1.4747616E12,39.42185127157068,1.4747616E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_09_26,38.947080006872504,1.474848E12,38.947080006872504,1.474848E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_09_27,36.95562675115377,1.4749344E12,36.95562675115377,1.4749344E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_09_28,45.83860106703905,1.4750208E12,45.83860106703905,1.4750208E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_09_30,41.457106682753576,1.4751936E12,41.457106682753576,1.4751936E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_10_01,40.21623507077264,1.47528E12,40.21623507077264,1.47528E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_10_02,38.103173730245686,1.4753664E12,38.103173730245686,1.4753664E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_10_03,40.38961506295461,1.4754528E12,40.38961506295461,1.4754528E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_10_04,34.04003180403305,1.4755392E12,34.04003180403305,1.4755392E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_10_05,42.050519636387875,1.4756256E12,42.050519636387875,1.4756256E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_10_07,44.00863459329825,1.4757984E12,44.00863459329825,1.4757984E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_10_08,38.83059689112299,1.4758848E12,38.83059689112299,1.4758848E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_10_09,43.281472532748765,1.4759712E12,43.281472532748765,1.4759712E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_10_10,42.364561259977826,1.4760576E12,42.364561259977826,1.4760576E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_10_12,37.59866560340247,1.4762304E12,37.59866560340247,1.4762304E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_10_14,40.10880025182123,1.4764032E12,40.10880025182123,1.4764032E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_10_16,43.769455058060224,1.476576E12,43.769455058060224,1.476576E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_10_17,42.23373994320496,1.4766624E12,42.23373994320496,1.4766624E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_10_18,43.27913464970607,1.4767488E12,43.27913464970607,1.4767488E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_10_19,44.48746267100894,1.4768352E12,44.48746267100894,1.4768352E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_10_20,36.02409307037773,1.4769216E12,36.02409307037773,1.4769216E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_10_23,45.848209925329265,1.4771808E12,45.848209925329265,1.4771808E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_10_24,38.93678214833045,1.4772672E12,38.93678214833045,1.4772672E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_10_26,40.61772513480131,1.47744E12,40.61772513480131,1.47744E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_10_27,38.36355126872766,1.4775264E12,38.36355126872766,1.4775264E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_10_28,45.24574864882795,1.4776128E12,45.24574864882795,1.4776128E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_10_29,38.897138358124586,1.4776992E12,38.897138358124586,1.4776992E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_10_30,45.523962619384946,1.4777856E12,45.523962619384946,1.4777856E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_11_02,40.23113413166466,1.4780448E12,40.23113413166466,1.4780448E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_11_04,42.571089469548326,1.4782176E12,42.571089469548326,1.4782176E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_11_05,37.38746642197399,1.478304E12,37.38746642197399,1.478304E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_11_06,44.06635526977197,1.4783904E12,44.06635526977197,1.4783904E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_11_10,38.357727721071484,1.478736E12,38.357727721071484,1.478736E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_11_11,41.59354043408086,1.4788224E12,41.59354043408086,1.4788224E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_11_12,39.40960411158877,1.4789088E12,39.40960411158877,1.4789088E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_11_13,43.51233768100896,1.4789952E12,43.51233768100896,1.4789952E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_11_14,38.28715784785374,1.4790816E12,38.28715784785374,1.4790816E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_11_15,43.02238220579204,1.479168E12,43.02238220579204,1.479168E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_11_17,44.35781395995286,1.4793408E12,44.35781395995286,1.4793408E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_11_18,42.501709947343066,1.4794272E12,42.501709947343066,1.4794272E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_11_20,40.870000000000005,1.4796E12,40.870000000000005,1.4796E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_11_21,38.50413678901113,1.4796864E12,38.50413678901113,1.4796864E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_11_22,45.26162387749672,1.4797728E12,45.26162387749672,1.4797728E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_11_24,46.462169951307814,1.4799456E12,46.462169951307814,1.4799456E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_11_25,41.0428648174731,1.480032E12,41.0428648174731,1.480032E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_11_26,44.84848782444711,1.4801184E12,44.84848782444711,1.4801184E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_11_27,37.519109513948116,1.4802048E12,37.519109513948116,1.4802048E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_11_28,42.37243264671791,1.4802912E12,42.37243264671791,1.4802912E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_11_29,45.89208852822533,1.4803776E12,45.89208852822533,1.4803776E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_11_30,36.8425342017898,1.480464E12,36.8425342017898,1.480464E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_12_01,45.22659217188868,1.4805504E12,45.22659217188868,1.4805504E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_12_03,44.96135723694398,1.4807232E12,44.96135723694398,1.4807232E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_12_04,42.1121721097869,1.4808096E12,42.1121721097869,1.4808096E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_12_05,41.002890200631725,1.480896E12,41.002890200631725,1.480896E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_12_06,44.502309043297444,1.4809824E12,44.502309043297444,1.4809824E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_12_07,38.91907193664629,1.4810688E12,38.91907193664629,1.4810688E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_12_08,45.450340454297056,1.4811552E12,45.450340454297056,1.4811552E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_12_10,42.68301508492396,1.481328E12,42.68301508492396,1.481328E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_12_11,38.210334336458715,1.4814144E12,38.210334336458715,1.4814144E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_12_12,42.81018696517633,1.4815008E12,42.81018696517633,1.4815008E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_12_14,38.81816749163707,1.4816736E12,38.81816749163707,1.4816736E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_12_15,42.24579916523449,1.48176E12,42.24579916523449,1.48176E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_12_17,43.34000000000003,1.4819328E12,43.34000000000003,1.4819328E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_12_23,34.44879067405751,1.4824512E12,34.44879067405751,1.4824512E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_12_24,39.92089444177125,1.4825376E12,39.92089444177125,1.4825376E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_12_26,39.946516880093164,1.4827104E12,39.946516880093164,1.4827104E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_12_29,38.2105308886615,1.4829696E12,38.2105308886615,1.4829696E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_12_30,35.75516792323513,1.483056E12,35.75516792323513,1.483056E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_12_31,42.979778916345836,1.4831424E12,42.979778916345836,1.4831424E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2017_01_02,35.73500000000003,1.4833152E12,35.73500000000003,1.4833152E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2017_01_05,36.17040502076435,1.4835744E12,36.17040502076435,1.4835744E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2017_01_07,43.662579246123336,1.4837472E12,43.662579246123336,1.4837472E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2017_01_08,34.79171708845112,1.4838336E12,34.79171708845112,1.4838336E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2017_01_11,39.13669876826856,1.4840928E12,39.13669876826856,1.4840928E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2017_01_12,39.49000000000001,1.4841792E12,39.49000000000001,1.4841792E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2017_01_13,40.016009906733956,1.4842656E12,40.016009906733956,1.4842656E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2017_01_16,35.87154960275611,1.4845248E12,35.87154960275611,1.4845248E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2017_01_21,40.76844985248772,1.4849568E12,40.76844985248772,1.4849568E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2017_01_22,33.78197692307695,1.4850432E12,33.78197692307695,1.4850432E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2017_01_25,41.491763546703915,1.4853024E12,41.491763546703915,1.4853024E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2017_01_27,30.030000000000044,1.4854752E12,30.030000000000044,1.4854752E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2017_01_29,34.33197829457365,1.485648E12,34.33197829457365,1.485648E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2017_01_31,32.49478881333209,1.4858208E12,32.49478881333209,1.4858208E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2017_02_01,37.82136955154571,1.4859072E12,37.82136955154571,1.4859072E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2017_02_02,28.590000000000032,1.4859936E12,28.590000000000032,1.4859936E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2017_02_03,39.399922417695684,1.48608E12,39.399922417695684,1.48608E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2017_02_05,43.135451755482194,1.4862528E12,43.135451755482194,1.4862528E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2017_02_06,40.53080520389137,1.4863392E12,40.53080520389137,1.4863392E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2017_02_07,35.7885952634948,1.4864256E12,35.7885952634948,1.4864256E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2017_02_08,40.87276511612265,1.486512E12,40.87276511612265,1.486512E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2017_02_23,34.11571887643821,1.487808E12,34.11571887643821,1.487808E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2017_02_24,30.826728232190007,1.4878944E12,30.826728232190007,1.4878944E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2017_02_25,33.612606244854035,1.4879808E12,33.612606244854035,1.4879808E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2017_02_26,39.00412771518282,1.4880672E12,39.00412771518282,1.4880672E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2017_03_02,32.43108804763933,1.4884128E12,32.43108804763933,1.4884128E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2017_03_07,37.2765996188102,1.4888448E12,37.2765996188102,1.4888448E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2017_03_16,33.468768156624144,1.4896224E12,33.468768156624144,1.4896224E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2017_03_19,31.100887308795464,1.4898816E12,31.100887308795464,1.4898816E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2017_03_20,34.901764901334616,1.489968E12,34.901764901334616,1.489968E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2017_03_21,36.48294794221376,1.4900544E12,36.48294794221376,1.4900544E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2017_03_23,35.80500708140009,1.4902272E12,35.80500708140009,1.4902272E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2017_03_25,38.71044065108967,1.4904E12,38.71044065108967,1.4904E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2017_03_26,33.809511488769445,1.4904864E12,33.809511488769445,1.4904864E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2017_03_27,36.46158957513105,1.4905728E12,36.46158957513105,1.4905728E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2017_03_28,38.17699089066396,1.4906592E12,38.17699089066396,1.4906592E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2017_04_01,32.756940765649304,1.4910048E12,32.756940765649304,1.4910048E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2017_04_03,32.83520891438896,1.4911776E12,32.83520891438896,1.4911776E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2017_04_06,35.65970866487456,1.4914368E12,35.65970866487456,1.4914368E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2017_04_07,32.95714983612643,1.4915232E12,32.95714983612643,1.4915232E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2017_04_08,33.513333232216006,1.4916096E12,33.513333232216006,1.4916096E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2017_04_10,34.361614072479206,1.4917824E12,34.361614072479206,1.4917824E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2017_04_15,27.240120274914123,1.4922144E12,27.240120274914123,1.4922144E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2017_04_18,28.61272061489381,1.4924736E12,28.61272061489381,1.4924736E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2017_04_19,31.336666666666694,1.49256E12,31.336666666666694,1.49256E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2017_04_20,34.162293625146944,1.4926464E12,34.162293625146944,1.4926464E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2017_04_21,32.78223203201749,1.4927328E12,32.78223203201749,1.4927328E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2017_04_22,31.743411607341926,1.4928192E12,31.743411607341926,1.4928192E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2017_04_26,31.181560503741586,1.4931648E12,31.181560503741586,1.4931648E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2017_04_27,33.224315578515764,1.4932512E12,33.224315578515764,1.4932512E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2017_04_28,29.890000000000043,1.4933376E12,29.890000000000043,1.4933376E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2017_05_01,29.004858744394642,1.4935968E12,29.004858744394642,1.4935968E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2017_05_03,36.935853658536615,1.4937696E12,36.935853658536615,1.4937696E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2017_05_08,32.340576194862365,1.4942016E12,32.340576194862365,1.4942016E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2017_05_12,33.72534742188396,1.4945472E12,33.72534742188396,1.4945472E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2017_05_13,32.57568305470369,1.4946336E12,32.57568305470369,1.4946336E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2017_05_14,32.07887361023842,1.49472E12,32.07887361023842,1.49472E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2017_05_16,32.216900185420954,1.4948928E12,32.216900185420954,1.4948928E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2017_05_17,36.273492167782265,1.4949792E12,36.273492167782265,1.4949792E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2017_05_19,32.26829380755101,1.495152E12,32.26829380755101,1.495152E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2017_05_23,30.527324997208904,1.4954976E12,30.527324997208904,1.4954976E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2017_05_29,21.493943661971873,1.496016E12,21.493943661971873,1.496016E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2017_06_02,27.10214220601643,1.4963616E12,27.10214220601643,1.4963616E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2017_06_05,26.310000000000024,1.4966208E12,26.310000000000024,1.4966208E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2017_06_09,30.7547774302634,1.4969664E12,30.7547774302634,1.4969664E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2017_06_10,25.28368421052635,1.4970528E12,25.28368421052635,1.4970528E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2017_06_20,29.6931076443058,1.4979168E12,29.6931076443058,1.4979168E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2017_06_22,28.44397928264394,1.4980896E12,28.44397928264394,1.4980896E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2017_07_02,24.588909090909127,1.4989536E12,24.588909090909127,1.4989536E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2017_07_08,27.26263636889496,1.499472E12,27.26263636889496,1.499472E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
