system:index,LST_Celsius,data,.geo
2010_11_02,36.022349351158105,2010-11-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_11_03,36.142582858442566,2010-11-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_11_04,35.2929936442552,2010-11-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_11_05,28.681020053522435,2010-11-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_11_06,36.48415145120738,2010-11-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_11_08,35.46818779141033,2010-11-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_11_09,31.28415802175869,2010-11-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_11_10,32.14847704632902,2010-11-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_11_11,27.149704268576237,2010-11-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_11_12,32.44452805314004,2010-11-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_11_13,32.215214102596676,2010-11-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_11_14,31.887466547048966,2010-11-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_11_15,36.60181081866546,2010-11-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_11_17,34.77371564675711,2010-11-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_11_18,34.8029364854784,2010-11-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_11_19,36.10799370743362,2010-11-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_11_20,36.405757445571886,2010-11-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_11_21,32.16038425089402,2010-11-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_11_22,35.8153355403647,2010-11-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_11_24,36.10608091886633,2010-11-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_11_27,37.469111459294226,2010-11-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_11_28,31.34374921936522,2010-11-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_11_29,33.12686803549323,2010-11-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_11_30,32.68168067120712,2010-11-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_12_01,36.87864684550366,2010-12-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_12_03,36.022871204558996,2010-12-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_12_05,35.69524784877627,2010-12-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_12_06,37.40715924741918,2010-12-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_12_08,32.72261397028648,2010-12-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_12_12,27.7874883671462,2010-12-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_12_14,28.04305799588197,2010-12-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_12_15,28.589633806515646,2010-12-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_12_16,26.27000000000004,2010-12-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_12_20,28.40679837252502,2010-12-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_12_21,27.173355643994224,2010-12-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_12_22,26.298586169927667,2010-12-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_12_23,29.6478845351967,2010-12-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_12_26,33.96408170227828,2010-12-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_12_27,31.31135985140451,2010-12-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_12_28,34.97402092467879,2010-12-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_12_29,30.32221915171089,2010-12-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
2010_12_30,32.795854361203475,2010-12-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_01_01,30.230000000000018,2011-01-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_01_02,37.013677234303344,2011-01-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_01_04,36.078131907259575,2011-01-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_01_05,28.533096185857993,2011-01-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_01_06,33.951072010715095,2011-01-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_01_07,31.351822467060472,2011-01-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_01_09,33.13038758375035,2011-01-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_01_11,29.476305806315676,2011-01-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_01_14,28.973122129223263,2011-01-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_01_15,30.36141064320672,2011-01-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_01_16,32.22375368014055,2011-01-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_01_17,28.534106594559105,2011-01-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_01_18,30.287790326540673,2011-01-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_01_27,27.74740697775592,2011-01-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_01_28,23.527786469168703,2011-01-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_01_29,27.690764598593,2011-01-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_01_31,25.041555555555586,2011-01-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_02_01,21.89623642943309,2011-02-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_02_02,25.16422296456876,2011-02-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_02_03,29.77776285364102,2011-02-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_02_05,25.529629873898624,2011-02-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_02_06,20.896028243601073,2011-02-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_02_07,27.81300389538122,2011-02-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_02_08,23.547674418604675,2011-02-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
2011_02_10,30.820611851147095,2011-02-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
